mag_id,magnitude,base_cfg,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
S3,0.10,off_axis,C_CN,26,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,26,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,26,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,27,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,27,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,27,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,27,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,27,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,28,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,28,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,28,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,28,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,28,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,29,0.072466,0.860567,0.836681,1.166300
S3,0.10,off_axis,A,29,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,29,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,29,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,29,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,30,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,30,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,30,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,30,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,30,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,31,0.472462,0.992413,0.836681,1.166300
S3,0.10,off_axis,A,31,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,31,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,31,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,31,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,32,0.292732,0.933171,0.836681,1.166300
S3,0.10,off_axis,A,32,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,32,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,32,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,32,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,33,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,33,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,33,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,33,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,33,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,34,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,34,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,34,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,34,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,34,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,35,0.000000,0.823140,0.836681,1.166300
S3,0.10,off_axis,A,35,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,35,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,35,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,35,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,36,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,36,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,36,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,36,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,36,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,37,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,37,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,37,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,37,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,37,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,38,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,38,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,38,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,38,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,38,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,39,0.000000,0.782774,0.836681,1.166300
S3,0.10,off_axis,A,39,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,39,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,39,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,39,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,40,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,40,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,40,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,40,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,40,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,41,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,41,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,41,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,41,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,41,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,42,0.000000,0.789284,0.836681,1.166300
S3,0.10,off_axis,A,42,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,42,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,42,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,42,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,43,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,A,43,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,43,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,43,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,43,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,44,0.000000,0.688188,0.836681,1.166300
S3,0.10,off_axis,A,44,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,44,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,44,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,44,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,45,0.135773,0.881434,0.836681,1.166300
S3,0.10,off_axis,A,45,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,45,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,45,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,45,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,46,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,46,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,46,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,46,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,46,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,47,0.026785,0.845510,0.836681,1.166300
S3,0.10,off_axis,A,47,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,47,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,47,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,47,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,48,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,A,48,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,48,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,48,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,48,1.000000,1.166300,0.836681,1.166300
S3,0.10,off_axis,Z,49,0.000000,0.711174,0.836681,1.166300
S3,0.10,off_axis,A,49,0.170641,0.892928,0.836681,1.166300
S3,0.10,off_axis,C_CN,49,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,C_PP,49,0.342820,0.949681,0.836681,1.166300
S3,0.10,off_axis,D,49,1.000000,1.166300,0.836681,1.166300
S4,0.20,off_axis,Z,0,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,0,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,0,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,0,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,0,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,1,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,1,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,1,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,1,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,1,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,2,0.000000,0.789154,0.848681,1.466300
S4,0.20,off_axis,A,2,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,2,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,2,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,2,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,3,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,3,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,3,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,3,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,3,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,4,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,4,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,4,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,4,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,4,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,5,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,5,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,5,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,5,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,5,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,6,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,6,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,6,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,6,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,6,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,7,0.053032,0.881434,0.848681,1.466300
S4,0.20,off_axis,A,7,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,7,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,7,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,7,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,8,0.053032,0.881434,0.848681,1.466300
S4,0.20,off_axis,A,8,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,8,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,8,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,8,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,9,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,9,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,9,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,9,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,9,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,10,0.053032,0.881434,0.848681,1.466300
S4,0.20,off_axis,A,10,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,10,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,10,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,10,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,11,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,11,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,11,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,11,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,11,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,12,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,12,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,12,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,12,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,12,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,13,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,13,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,13,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,13,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,13,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,14,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,14,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,14,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,14,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,14,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,15,0.000000,0.743062,0.848681,1.466300
S4,0.20,off_axis,A,15,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,15,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,15,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,15,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,16,0.000000,0.832203,0.848681,1.466300
S4,0.20,off_axis,A,16,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,16,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,16,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,16,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,17,0.053032,0.881434,0.848681,1.466300
S4,0.20,off_axis,A,17,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,17,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,17,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,17,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,18,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,18,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,18,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,18,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,18,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,19,0.000000,0.845628,0.848681,1.466300
S4,0.20,off_axis,A,19,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,19,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,19,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,19,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,20,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,20,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,20,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,20,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,20,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,21,0.030021,0.867223,0.848681,1.466300
S4,0.20,off_axis,A,21,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,21,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,21,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,21,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,22,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,22,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,22,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,22,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,22,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,23,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,23,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,23,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,23,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,23,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,24,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,24,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,24,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,24,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,24,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,25,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,25,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,25,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,25,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,25,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,26,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,26,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,26,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,26,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,26,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,27,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,27,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,27,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,27,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,27,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,28,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,28,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,28,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,28,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,28,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,29,0.019245,0.860567,0.848681,1.466300
S4,0.20,off_axis,A,29,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,29,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,29,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,29,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,30,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,30,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,30,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,30,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,30,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,31,0.394632,1.092413,0.848681,1.466300
S4,0.20,off_axis,A,31,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,31,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,31,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,31,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,32,0.298712,1.033171,0.848681,1.466300
S4,0.20,off_axis,A,32,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,32,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,32,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,32,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,33,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,33,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,33,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,33,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,33,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,34,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,34,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,34,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,34,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,34,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,35,0.000000,0.823140,0.848681,1.466300
S4,0.20,off_axis,A,35,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,35,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,35,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,35,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,36,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,36,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,36,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,36,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,36,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,37,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,37,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,37,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,37,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,37,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,38,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,38,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,38,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,38,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,38,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,39,0.000000,0.782774,0.848681,1.466300
S4,0.20,off_axis,A,39,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,39,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,39,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,39,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,40,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,40,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,40,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,40,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,40,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,41,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,41,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,41,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,41,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,41,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,42,0.000000,0.789284,0.848681,1.466300
S4,0.20,off_axis,A,42,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,42,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,42,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,42,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,43,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,A,43,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,43,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,43,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,43,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,44,0.000000,0.688188,0.848681,1.466300
S4,0.20,off_axis,A,44,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,44,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,44,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,44,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,45,0.053032,0.881434,0.848681,1.466300
S4,0.20,off_axis,A,45,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,45,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,45,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,45,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,46,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,46,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,46,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,46,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,46,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,47,0.000000,0.845510,0.848681,1.466300
S4,0.20,off_axis,A,47,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,47,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,47,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,47,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,48,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,A,48,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,48,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,48,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,48,1.000000,1.466300,0.848681,1.466300
S4,0.20,off_axis,Z,49,0.000000,0.711174,0.848681,1.466300
S4,0.20,off_axis,A,49,0.071641,0.892928,0.848681,1.466300
S4,0.20,off_axis,C_CN,49,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,C_PP,49,0.163531,0.949681,0.848681,1.466300
S4,0.20,off_axis,D,49,1.000000,1.466300,0.848681,1.466300
