K,slate_type,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
30,random,centrist,Z,85,0.037027,0.837924,0.829481,1.057498
30,random,centrist,A,85,0.412354,0.923505,0.829481,1.057498
30,random,centrist,C_CN,85,0.525277,0.949253,0.829481,1.057498
30,random,centrist,C_PP,85,0.412354,0.923505,0.829481,1.057498
30,random,centrist,D,85,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,86,0.324194,0.903403,0.829481,1.057498
30,random,centrist,A,86,0.200618,0.875225,0.829481,1.057498
30,random,centrist,C_CN,86,0.235340,0.883143,0.829481,1.057498
30,random,centrist,C_PP,86,0.235340,0.883143,0.829481,1.057498
30,random,centrist,D,86,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,87,0.000000,0.799578,0.829481,1.057498
30,random,centrist,A,87,0.000000,0.804785,0.829481,1.057498
30,random,centrist,C_CN,87,0.290308,0.895676,0.829481,1.057498
30,random,centrist,C_PP,87,0.290308,0.895676,0.829481,1.057498
30,random,centrist,D,87,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,88,0.000000,0.794849,0.829481,1.057498
30,random,centrist,A,88,0.258275,0.888372,0.829481,1.057498
30,random,centrist,C_CN,88,0.446384,0.931264,0.829481,1.057498
30,random,centrist,C_PP,88,0.286074,0.894711,0.829481,1.057498
30,random,centrist,D,88,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,89,0.000000,0.744901,0.829481,1.057498
30,random,centrist,A,89,0.326711,0.903977,0.829481,1.057498
30,random,centrist,C_CN,89,0.326711,0.903977,0.829481,1.057498
30,random,centrist,C_PP,89,0.326711,0.903977,0.829481,1.057498
30,random,centrist,D,89,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,90,0.448575,0.931764,0.829481,1.057498
30,random,centrist,A,90,0.222391,0.880190,0.829481,1.057498
30,random,centrist,C_CN,90,0.247306,0.885871,0.829481,1.057498
30,random,centrist,C_PP,90,0.247306,0.885871,0.829481,1.057498
30,random,centrist,D,90,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,91,0.031557,0.836676,0.829481,1.057498
30,random,centrist,A,91,0.202145,0.875574,0.829481,1.057498
30,random,centrist,C_CN,91,0.242405,0.884754,0.829481,1.057498
30,random,centrist,C_PP,91,0.224968,0.880778,0.829481,1.057498
30,random,centrist,D,91,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,92,0.072348,0.845978,0.829481,1.057498
30,random,centrist,A,92,0.204073,0.876013,0.829481,1.057498
30,random,centrist,C_CN,92,0.481342,0.939235,0.829481,1.057498
30,random,centrist,C_PP,92,0.481342,0.939235,0.829481,1.057498
30,random,centrist,D,92,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,93,0.000000,0.820599,0.829481,1.057498
30,random,centrist,A,93,0.255316,0.887697,0.829481,1.057498
30,random,centrist,C_CN,93,0.255316,0.887697,0.829481,1.057498
30,random,centrist,C_PP,93,0.255316,0.887697,0.829481,1.057498
30,random,centrist,D,93,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,94,0.367943,0.913378,0.829481,1.057498
30,random,centrist,A,94,0.015819,0.833088,0.829481,1.057498
30,random,centrist,C_CN,94,0.174453,0.869259,0.829481,1.057498
30,random,centrist,C_PP,94,0.231478,0.882262,0.829481,1.057498
30,random,centrist,D,94,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,95,0.000000,0.783836,0.829481,1.057498
30,random,centrist,A,95,0.301719,0.898278,0.829481,1.057498
30,random,centrist,C_CN,95,0.198885,0.874830,0.829481,1.057498
30,random,centrist,C_PP,95,0.148586,0.863361,0.829481,1.057498
30,random,centrist,D,95,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,96,0.030232,0.836375,0.829481,1.057498
30,random,centrist,A,96,0.337480,0.906432,0.829481,1.057498
30,random,centrist,C_CN,96,0.337480,0.906432,0.829481,1.057498
30,random,centrist,C_PP,96,0.337480,0.906432,0.829481,1.057498
30,random,centrist,D,96,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,97,0.000000,0.815842,0.829481,1.057498
30,random,centrist,A,97,0.323502,0.903245,0.829481,1.057498
30,random,centrist,C_CN,97,0.318800,0.902173,0.829481,1.057498
30,random,centrist,C_PP,97,0.318800,0.902173,0.829481,1.057498
30,random,centrist,D,97,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,98,0.000000,0.771778,0.829481,1.057498
30,random,centrist,A,98,0.102027,0.852745,0.829481,1.057498
30,random,centrist,C_CN,98,0.337619,0.906464,0.829481,1.057498
30,random,centrist,C_PP,98,0.337619,0.906464,0.829481,1.057498
30,random,centrist,D,98,1.000000,1.057498,0.829481,1.057498
30,random,centrist,Z,99,0.159099,0.865758,0.829481,1.057498
30,random,centrist,A,99,0.255574,0.887756,0.829481,1.057498
30,random,centrist,C_CN,99,0.520569,0.948180,0.829481,1.057498
30,random,centrist,C_PP,99,0.520569,0.948180,0.829481,1.057498
30,random,centrist,D,99,1.000000,1.057498,0.829481,1.057498
5,archetype,off_axis,Z,0,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,0,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,0,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,0,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,0,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,1,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,1,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,1,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,1,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,1,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,2,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,2,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,2,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,2,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,2,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,3,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,3,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,3,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,3,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,3,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,4,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,4,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,4,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,4,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,4,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,5,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,5,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,5,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,5,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,5,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,6,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,6,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,6,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,6,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,6,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,7,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,A,7,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,7,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,7,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,7,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,8,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,8,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,8,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,8,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,8,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,9,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,9,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,9,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,9,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,9,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,10,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,10,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,10,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,10,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,10,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,11,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,11,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,11,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,11,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,11,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,12,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,12,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,12,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,12,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,12,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,13,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,A,13,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,13,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,13,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,13,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,14,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,14,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,14,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,14,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,14,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,15,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,15,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,15,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,15,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,15,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,16,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,A,16,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,16,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,16,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,16,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,17,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,17,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,17,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,17,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,17,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,18,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,18,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,18,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,18,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,18,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,19,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,19,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,19,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,19,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,19,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,20,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,20,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,20,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,20,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,20,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,21,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,21,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,21,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,21,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,21,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,22,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,22,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,22,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,22,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,22,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,23,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,A,23,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,23,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,23,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,23,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,24,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,24,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,24,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,24,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,24,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,25,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,25,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,25,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,25,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,25,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,26,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,26,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,26,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,26,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,26,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,27,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,27,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,27,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,27,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,27,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,28,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,28,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,28,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,28,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,28,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,29,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,29,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,29,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,29,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,29,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,30,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,30,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,30,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,30,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,30,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,31,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,31,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,31,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,31,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,31,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,32,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,32,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,32,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,32,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,32,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,33,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,33,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,33,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,33,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,33,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,34,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,34,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,34,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,34,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,34,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,35,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,35,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,35,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,35,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,35,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,36,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,A,36,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,36,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,36,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,36,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,37,0.000000,0.711174,0.829481,0.986300
5,archetype,off_axis,A,37,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,37,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,37,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,37,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,38,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,38,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,38,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,38,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,38,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,39,0.331296,0.881434,0.829481,0.986300
5,archetype,off_axis,A,39,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,39,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,39,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,39,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,40,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,40,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,40,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,40,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,40,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,41,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,41,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,41,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,41,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,41,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,42,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,42,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,42,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,42,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,42,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,43,0.000000,0.688188,0.829481,0.986300
5,archetype,off_axis,A,43,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,43,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,43,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,43,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,44,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,A,44,0.404586,0.892928,0.829481,0.986300
5,archetype,off_axis,C_CN,44,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,C_PP,44,0.766490,0.949681,0.829481,0.986300
5,archetype,off_axis,D,44,1.000000,0.986300,0.829481,0.986300
5,archetype,off_axis,Z,45,0.766490,0.949681,0.829481,0.986300
