spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle
off_axis,C_PP,40,0.821324,0.945229,0.825029,0.971378
off_axis,D,40,1.000000,0.971378,0.825029,0.971378
off_axis,Z,41,0.000000,0.669533,0.825029,0.971378
off_axis,A,41,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,41,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,41,0.821324,0.945229,0.825029,0.971378
off_axis,D,41,1.000000,0.971378,0.825029,0.971378
off_axis,Z,42,0.482053,0.895577,0.825029,0.971378
off_axis,A,42,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,42,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,42,0.821324,0.945229,0.825029,0.971378
off_axis,D,42,1.000000,0.971378,0.825029,0.971378
off_axis,Z,43,0.000000,0.720925,0.825029,0.971378
off_axis,A,43,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,43,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,43,0.821324,0.945229,0.825029,0.971378
off_axis,D,43,1.000000,0.971378,0.825029,0.971378
off_axis,Z,44,0.482053,0.895577,0.825029,0.971378
off_axis,A,44,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,44,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,44,0.821324,0.945229,0.825029,0.971378
off_axis,D,44,1.000000,0.971378,0.825029,0.971378
off_axis,Z,45,0.821324,0.945229,0.825029,0.971378
off_axis,A,45,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,45,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,45,0.821324,0.945229,0.825029,0.971378
off_axis,D,45,1.000000,0.971378,0.825029,0.971378
off_axis,Z,46,0.000000,0.669533,0.825029,0.971378
off_axis,A,46,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,46,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,46,0.821324,0.945229,0.825029,0.971378
off_axis,D,46,1.000000,0.971378,0.825029,0.971378
off_axis,Z,47,0.821324,0.945229,0.825029,0.971378
off_axis,A,47,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,47,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,47,0.821324,0.945229,0.825029,0.971378
off_axis,D,47,1.000000,0.971378,0.825029,0.971378
off_axis,Z,48,0.306473,0.869881,0.825029,0.971378
off_axis,A,48,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,48,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,48,0.821324,0.945229,0.825029,0.971378
off_axis,D,48,1.000000,0.971378,0.825029,0.971378
off_axis,Z,49,0.482053,0.895577,0.825029,0.971378
off_axis,A,49,0.821324,0.945229,0.825029,0.971378
off_axis,C_CN,49,0.821324,0.945229,0.825029,0.971378
off_axis,C_PP,49,0.821324,0.945229,0.825029,0.971378
off_axis,D,49,1.000000,0.971378,0.825029,0.971378
