dist_id,dist_label,spillover_config,condition,trial,gap_fraction,G_achieved,G_random,G_oracle,minority_welfare
P1,unimodal,centrist,A,63,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,63,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,63,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,63,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,64,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,64,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,64,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,64,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,64,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,65,0.000000,0.809141,0.832914,1.058737,0.680526
P1,unimodal,centrist,A,65,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,65,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,65,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,65,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,66,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,66,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,66,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,66,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,66,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,67,0.000000,0.687678,0.832914,1.058737,0.363114
P1,unimodal,centrist,A,67,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,67,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,67,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,67,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,68,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,68,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,68,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,68,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,68,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,69,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,69,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,69,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,69,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,69,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,70,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,70,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,70,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,70,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,70,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,71,0.000000,0.687678,0.832914,1.058737,0.363114
P1,unimodal,centrist,A,71,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,71,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,71,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,71,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,72,0.000000,0.803010,0.832914,1.058737,0.602559
P1,unimodal,centrist,A,72,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,72,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,72,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,72,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,73,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,73,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,73,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,73,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,73,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,74,0.115234,0.858937,0.832914,1.058737,0.727446
P1,unimodal,centrist,A,74,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,74,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,74,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,74,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,75,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,75,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,75,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,75,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,75,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,76,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,76,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,76,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,76,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,76,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,77,0.242897,0.887766,0.832914,1.058737,0.768586
P1,unimodal,centrist,A,77,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,77,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,77,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,77,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,78,0.000000,0.687678,0.832914,1.058737,0.363114
P1,unimodal,centrist,A,78,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,78,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,78,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,78,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,79,0.000000,0.718550,0.832914,1.058737,0.353534
P1,unimodal,centrist,A,79,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,79,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,79,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,79,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,80,0.318931,0.904936,0.832914,1.058737,0.774881
P1,unimodal,centrist,A,80,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,80,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,80,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,80,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,81,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,81,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,81,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,81,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,81,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,82,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,82,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,82,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,82,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,82,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,83,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,83,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,83,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,83,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,83,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,84,0.000000,0.823984,0.832914,1.058737,0.709678
P1,unimodal,centrist,A,84,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,84,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,84,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,84,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,85,0.038428,0.841592,0.832914,1.058737,0.700995
P1,unimodal,centrist,A,85,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,85,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,85,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,85,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,86,0.000000,0.828554,0.832914,1.058737,0.693412
P1,unimodal,centrist,A,86,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,86,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,86,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,86,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,87,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,87,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,87,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,87,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,87,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,88,0.000000,0.718550,0.832914,1.058737,0.353534
P1,unimodal,centrist,A,88,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,88,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,88,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,88,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,89,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,89,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,89,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,89,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,89,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,90,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,90,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,90,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,90,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,90,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,91,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,91,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,91,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,91,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,91,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,92,0.000000,0.718550,0.832914,1.058737,0.353534
P1,unimodal,centrist,A,92,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,92,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,92,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,92,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,93,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,A,93,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,93,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,93,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,93,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,94,0.000000,0.718550,0.832914,1.058737,0.353534
P1,unimodal,centrist,A,94,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,94,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,94,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,94,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,95,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,95,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,95,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,95,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,95,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,96,0.012011,0.835627,0.832914,1.058737,0.711398
P1,unimodal,centrist,A,96,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,96,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,96,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,96,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,97,0.000000,0.718550,0.832914,1.058737,0.353534
P1,unimodal,centrist,A,97,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,97,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,97,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,97,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,98,0.221332,0.882896,0.832914,1.058737,0.698798
P1,unimodal,centrist,A,98,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,98,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,98,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,98,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,centrist,Z,99,0.289687,0.898332,0.832914,1.058737,0.692773
P1,unimodal,centrist,A,99,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_CN,99,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,C_PP,99,0.753688,1.003114,0.832914,1.058737,0.876819
P1,unimodal,centrist,D,99,1.000000,1.058737,0.832914,1.058737,0.858528
P1,unimodal,off_axis,Z,0,0.437357,0.902366,0.832914,0.991713,0.815655
P1,unimodal,off_axis,A,0,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,0,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,0,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,0,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,1,0.000000,0.770874,0.832914,0.991713,0.600060
P1,unimodal,off_axis,A,1,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,1,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,1,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,1,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,2,0.000000,0.718550,0.832914,0.991713,0.353534
P1,unimodal,off_axis,A,2,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,2,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,2,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,2,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,3,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,3,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,3,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,3,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,3,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,4,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,4,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,4,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,4,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,4,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,5,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,5,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,5,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,5,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,5,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,6,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,A,6,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,6,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,6,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,6,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,7,0.000000,0.831595,0.832914,0.991713,0.687249
P1,unimodal,off_axis,A,7,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,7,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,7,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,7,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,8,0.000000,0.718550,0.832914,0.991713,0.353534
P1,unimodal,off_axis,A,8,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,8,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,8,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,8,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,9,0.314750,0.882896,0.832914,0.991713,0.698798
P1,unimodal,off_axis,A,9,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,9,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,9,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,9,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,10,0.158532,0.858089,0.832914,0.991713,0.707390
P1,unimodal,off_axis,A,10,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,10,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,10,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,10,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,11,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,A,11,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,11,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,11,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,11,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,12,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,A,12,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,12,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,12,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,12,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,13,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,13,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,13,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,13,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,13,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,14,0.000000,0.718550,0.832914,0.991713,0.353534
P1,unimodal,off_axis,A,14,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,14,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,14,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,14,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,15,0.000000,0.687678,0.832914,0.991713,0.363114
P1,unimodal,off_axis,A,15,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,15,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,15,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,15,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,16,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,A,16,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,16,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,16,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,16,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,17,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,17,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,17,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,17,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,17,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,18,0.411956,0.898332,0.832914,0.991713,0.692773
P1,unimodal,off_axis,A,18,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,18,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,18,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,18,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,19,0.000000,0.687678,0.832914,0.991713,0.363114
P1,unimodal,off_axis,A,19,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,19,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,19,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,19,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,20,0.000000,0.687678,0.832914,0.991713,0.363114
P1,unimodal,off_axis,A,20,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,20,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,20,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,20,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,21,0.000000,0.718550,0.832914,0.991713,0.353534
P1,unimodal,off_axis,A,21,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,21,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,21,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,21,1.000000,0.991713,0.832914,0.991713,0.778837
P1,unimodal,off_axis,Z,22,0.314750,0.882896,0.832914,0.991713,0.698798
P1,unimodal,off_axis,A,22,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_CN,22,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,C_PP,22,0.756933,0.953114,0.832914,0.991713,0.876819
P1,unimodal,off_axis,D,22,1.000000,0.991713,0.832914,0.991713,0.778837
