sha,files,py_files,test_files,py_loc,a_added,a_deleted,a_py_added,a_py_deleted,a_py_ins,a_py_del
f5f51cd09c094cc15e7e6385cf27564bedc30b1b,235,75,64,16770,0,0,0,0,0,0
4550beb695e9090259957d4ea1a7a8af9d7b2802,235,75,64,16770,0,0,0,0,0,0
625595cb1a0a70c34a82b5c151d02e6359d5e191,235,75,64,16770,0,0,0,0,0,0
e248e09399b21b0d21d3c8005a30c4dc4d430faa,235,75,64,16770,0,0,0,0,0,0
0826be48ed50c9ac73160ba7225715659961a992,235,75,64,16770,0,0,0,0,0,0
afc13b9390ae2e40f4731e815b49edc9ef52ed4b,235,75,64,16819,0,0,0,0,90,41
7e40882e02c466448e01611d03c5d46e56c5eab4,235,75,64,16819,0,0,0,0,0,0
13c0eef54c53be6c9c5c78626004b6a63ec09cc3,235,75,64,16819,0,0,0,0,0,0
d4b540eb7d1f1b18ed516a0dd4e7d1ac5e537f38,235,75,64,16819,0,0,0,0,0,0
a430c43736ab029b472c9641aa0b6203638391c2,235,75,64,16819,0,0,0,0,0,0
53eef278efd59222be406ff5be737f48c92f8313,235,75,64,16819,0,0,0,0,0,0
e4373eba1cdd4b288b9d37e784bd26e0ca32056c,235,75,64,16819,0,0,0,0,0,0
d7199c87854c574f46288fd1086fa31fb42c1446,235,75,64,16819,0,0,0,0,0,0
048709c8e7d4d3916193bd2c735ee93c073ab686,235,75,64,16819,0,0,0,0,0,0
d01d26e5210e3ee4cbbdef12f05c886e08e92852,235,75,64,16819,0,0,0,0,0,0
6f852d0d22a9be486f3881d500ae83292a76cd46,235,75,64,16819,0,0,0,0,0,0
24aab7a08d0b3f40d9fc9e49706854ef8be7a05f,235,75,64,16819,0,0,0,0,0,0
aa1d34dc51fc63dabc46f388822ba73b15d3ef97,235,75,64,16819,0,0,0,0,4,4
f4a2c35691e6d1e263ef78de1d6fc2f79f38b096,235,75,64,16820,0,0,0,0,21,20
5684f48f7037f33312a1c6b2a4c6d877f66685cd,235,75,64,16898,0,0,0,0,140,62
1cf43e08e3211e7ff21005dd778613e39b20a449,235,75,64,16898,0,0,0,0,0,0
fb82e3cba6646241a45882a15625eaf4601a9e45,235,75,64,16900,0,0,0,0,3,1
44bc286c03ff3f8e783b4f79f75eb3a464940ca0,235,75,64,16902,0,0,0,0,2,0
0ae0f5957fde73c4824ae2d7080351f2c52bf260,235,75,64,16902,0,0,0,0,0,0
3c36d043e578e9e5d5653893103105d1e201ea03,235,75,64,16902,0,0,0,0,0,0
ea93a52d7d94ba093bbce4680c622cc4fc9771d8,235,75,64,16876,0,0,0,0,1,27
7620cb70dbcbf71bca651e6f2eef3cbb05999272,235,75,64,16665,0,0,0,0,45,256
7860c1de87400ab8e43a2b4dada7d8b8f0eb51ab,235,75,64,16665,0,0,0,0,0,0
ea66c685537c437e38b2ff3627fb7733e37fa4cd,239,75,64,16683,4,0,0,0,30,12
6b0c8cdac1fb9bbec88de3a514907c19e372c72a,239,75,64,16689,0,0,0,0,26,20
04c6a85518c600fc34705dee30dd17c188ef1aaa,239,75,64,16689,0,0,0,0,1,1
9486b6cf57bd6a8a261f67091aca8ca78eeec1e3,239,75,64,16707,0,0,0,0,20,2
edac7e3a560d93ac9f13bf162e677413b03a27e1,239,75,64,16707,0,0,0,0,1,1
c627b5e77310e67bc6a7e789f8ec5ea368f1c88c,239,75,64,16707,0,0,0,0,0,0
2952e6a323e085d1547461b89184e2239090fe1a,239,75,64,16707,0,0,0,0,0,0
79b3cecc3db0ca8efe2ba1eb43b7d7572811cdfc,239,75,64,16707,0,0,0,0,0,0
9504de9dd00a7c94f37eb5225588cfb952a37d7f,239,75,64,16707,0,0,0,0,0,0
93a7f08bbca37de2ef73cc21ebfcb6e446087616,239,75,64,16707,0,0,0,0,0,0
